year,month,EDACaP010101,EDACaP010102,EDACaP010103,EDACaP010104,EDACaP010105,EDACaP010106,EDACaP010201,EDACaP010202,EDACaP010203,EDACaP010204,EDACaP010205,EDACaP010206,EDACaP010207,EDACaP010208,EDACaP010209,EDACaP010210,EDACaP010301,EDACaP010302,EDACaP010303,EDACaP010304,EDACaP010305,EDACaP010306,EDACaP010307,EDACaP010401,EDACaP010402,EDACaP010403,EDACaP010404,EDACaP010405,EDACaP010406,EDACaP010407,EDACaP010408,EDACaP010501,EDACaP010502,EDACaP010503,EDACaP020101,EDACaP0201011,EDACaP020102,EDACaP020103,EDACaP020104,EDACaP020105,EDACaP0201051,EDACaP020106,EDACaP020201,EDACaP020202,EDACaP020203,EDACaP020204,EDACaP020205,EDACaP020206,EDACaP020207,EDACaP0202071,EDACaP020301,EDACaP020302,EDACaP020303,EDACaP020304,EDACaP020305,EDACaP020306,EDACaP020401,EDACaP020402,EDACaP020403,EDACaP020404,EDACaP020405,EDACaP020501,EDACaP020502,EDACaP020503,EDACaP020504,EDACaP020505,EDACaP030101,EDACaP030102,EDACaP030103,EDACaP030104,EDACaP030105,EDACaP030106,EDACaP030107,EDACaP030108,EDACaP030109,EDACaP030110,EDACaP030111,EDACaP030112,EDACaP030113,EDACaP030114,EDACaP030115,EDACaP030116,EDACaP030117,EDACaP030119,EDACaP030120,EDACaP030121,EDACaP030201,EDACaP030202,EDACaP030203,EDACaP030204,EDACaP030205,EDACaP030206,EDACaP030207,EDACaP030208,EDACaP030209,EDACaP030211,EDACaP030301,EDACaP030302,EDACaP030303,EDACaP030304,EDACaP030305,EDACaP030306,EDACaP030307,EDACaP030308,EDACaP030310,EDACaP030311,EDACaP030401,EDACaP030402,EDACaP030403,EDACaP030404,EDACaP030405,EDACaP030406,EDACaP030407,EDACaP030408,EDACaP030409,EDACaP030410,EDACaP030411,EDACaP030412,EDACaP030413,EDACaP030414,EDACaP030415,EDACaP030416,EDACaP030419,EDACaP030420,EDACaP030501,EDACaP030502,EDACaP030503,EDACaP030504,EDACaP030505,EDACaP030506,EDACaP030507,EDACaP030508,EDACaP030509,EDACaP030510,EDACaP030511,EDACaP030512,EDACaP030513,EDACaP030514,EDACaP030515,EDACaP030516,EDACaP030517,EDACaP030518,EDACaP030519,EDACaP030521,EDACaP030522,EDACaP030523,EDACaP030601,EDACaP030602,EDACaP030603,EDACaP030604,EDACaP030605,EDACaP030606,EDACaP030607,EDACaP030608,EDACaP030609,EDACaP030610,EDACaP030611,EDACaP030612,EDACaP030613,EDACaP030614,EDACaP030616,EDACaP030617,EDACaP030618,EDACaP030701,EDACaP030702,EDACaP030703,EDACaP030704,EDACaP030705,EDACaP030706,EDACaP030707,EDACaP030708,EDACaP030709,EDACaP030710,EDACaP030711,EDACaP030713,EDACaP030801,EDACaP030802,EDACaP030803,EDACaP030804,EDACaP030805,EDACaP030806,EDACaP030901,EDACaP030902,EDACaP030903,EDACaP030904,EDACaP030905,EDACaP030906,EDACaP030907,EDACaP031001,EDACaP031002,EDACaP031003,EDACaP031004,EDACaP031005,EDACaP031101,EDACaP031201,EDACaP040101,EDACaP040102,EDACaP040103,EDACaP040104,EDACaP040105,EDACaP040106,EDACaP040107,EDACaP040108,EDACaP040109,EDACaP040110,EDACaP040111,EDACaP040112,EDACaP040113,EDACaP040114,EDACaP040115,EDACaP040116,EDACaP040117,EDACaP040118,EDACaP040119,EDACaP040201,EDACaP040202,EDACaP040203,EDACaP040204,EDACaP040205,EDACaP040206,EDACaP040207,EDACaP040208,EDACaP040209,EDACaP040210,EDACaP040211,EDACaP040212,EDACaP040213,EDACaP040214,EDACaP040215,EDACaP040216
1999,7,286.32,302.79,242.42,242.42,352.39,319.66,224.55,184.07,189.28,225.12,225.12,210.94,204.73,202.09,222.88,217.29,143.28,125.88,141.68,162.34,189.12,171.97,102.04,237.96,208.36,209.1,266.21,266.21,216.36,185.29,266.89,247.4,377.34,407.67,38.09,55.24,22.14,33.53,31.22,55.92,151.27,127,74.71,102.04,117.55,118.41,0,38.12,0,32.07,117.22,118.39,126.24,160.99,166.61,274.04,81.56,132.67,110.35,126.49,173.29,152.07,206.92,175.97,250.19,166.61,386.37,377.52,402.85,372.31,322.79,277.31,407.67,305.52,347.3,394.75,328.38,306.3,266.45,218.54,293.53,437.49,319.77,377.52,338.5,302.29,530.42,485.15,481.16,502.69,407.73,364.26,358.21,362.54,399.39,353.16,384.8,236.14,335.45,383.68,438.32,438.32,389.22,247.46,387.01,383.45,409.42,536.77,403.27,409.07,358.77,310.78,357.39,532.58,443.31,570.71,409.42,345.39,379.9,440.5,542.83,345.39,360.46,542.83,392.99,384.05,348.08,360.11,562.15,539.58,340.08,385.74,539.4,321.4,464.68,321.4,381.33,321.49,274.04,308.85,215.04,311.56,420.47,434.83,539.4,360.11,327.58,344.41,345.25,333.86,364.16,364.16,380.01,312.37,291.97,328.17,328.17,338.18,347.56,344.4,380.01,338.18,324.89,349.16,378.81,324.89,323.94,341.6,322.46,327.58,259.3,259.3,240.45,204.06,324.76,276.14,285.93,354.65,362.04,229.96,313.89,333.61,306.83,306.83,270.28,333.61,281.04,341.6,375.96,271.29,212.65,250.19,251.56,392.35,375.96,213.46,212.11,200.37,204.91,212.11,199.61,213.32,183.26,190.85,183.26,198.95,192.89,204.91,219.26,208.02,170.51,204.91,219.26,213.32,206.69,225.31,234.91,192.04,224.38,268.41,231.83,200.76,200.76,261.06,261.06,248.37,215.29,232.21,232.21,190.43
1999,8,259.63,255.57,300.85,300.85,355.75,350.89,214.95,200.83,256.13,279.02,279.02,308.12,310.14,342.1,314.45,345.57,163.37,122.63,183.32,191.78,219.12,212.86,148.77,329.95,241.55,295.03,352.16,352.16,335.98,297.74,378.31,326.28,415.27,427.12,69.87,84.03,43.69,64.09,61.76,90.33,203.28,162.6,113.08,148.77,181.57,179.93,0,76.35,0,48.57,208,145.88,144.73,222.09,217.02,324.01,110.14,184.26,190.79,249.33,241.41,212.6,255.69,228.29,275.1,217.02,332.25,361.56,323.95,304.28,297.15,286.84,427.12,299.98,302.21,320.71,281.18,274.21,267.11,262.42,336.8,318.05,299.83,361.56,351.01,308.51,370.01,373.85,416.53,438.39,331.77,251.78,265.29,303.86,369.49,327.25,310.79,282.88,340.04,303.23,315.64,315.64,352.58,278.55,367.85,273.42,295.36,357.38,354.54,351.74,330.5,309.95,345.53,412.58,382.9,379.57,295.36,271.54,277.19,385.36,386.33,271.54,269.67,386.33,318.31,321.29,329.57,331.74,491.33,423.85,339.65,373.05,452.79,365.79,416.95,365.79,369.55,356.67,324.01,372.5,289.16,314.42,415.55,358.78,452.79,331.74,331.51,316.17,287.21,268.16,285.86,285.86,350.93,247.32,320.53,305.81,305.81,324.27,275.14,234.91,350.93,324.27,320.41,352.4,358.77,320.41,364.13,323.42,305.05,331.51,253.37,253.37,232.83,220.62,342.45,296.08,365.83,318.85,337.39,314.05,286.82,378.39,358.92,358.92,402.33,378.39,359.36,323.42,357.78,269.45,277.52,275.1,277.13,379.36,357.78,295.31,338.45,321.34,340,338.45,337.96,297.94,316.83,228.62,316.83,269.1,297.26,340,261.31,286.65,202.75,340,261.31,297.94,260.45,297.82,320.57,326.99,204.06,323.2,299.98,247.95,247.95,290.94,290.94,244.34,295.54,213.98,213.98,201.1
1999,9,123.22,99.42,83.7,83.7,200.55,154.57,40.81,20.63,38.02,70.06,70.06,79.91,72.29,45.81,41.83,46.62,11.33,15.06,20.78,17.1,31.98,37.06,24.56,41.88,39.03,47.77,62.44,62.44,52.83,42.92,61.44,195.8,288.7,382.44,9.05,25.59,45.86,24.37,14.58,17.29,36.83,40.94,9.04,24.56,23.22,16.25,0,5.23,0,56.53,32.18,36.67,53.2,40.73,38.66,64.75,36.26,54.44,24.46,20.29,32.46,42.64,53.88,45.16,80.83,38.66,197.01,131.01,158.29,155.28,161.31,255.13,382.44,178.49,115.79,115.16,110.37,229.63,212.19,257.02,199.59,95.01,112.36,131.01,313.81,185.77,122.92,132.87,185.49,175.11,113.51,95.34,95.5,141.63,233.24,155.17,80.75,56.54,85.61,68.46,87.89,87.89,119.42,80.86,94.85,61.44,71.77,110.14,93.31,98.72,126.56,114.21,122.36,145.42,178.78,120.05,71.77,68.71,50.78,56.6,68.43,68.71,82.2,68.43,55.64,54.08,57.56,78.15,100.25,114.45,116.12,121.84,92.06,82.77,130.11,82.77,80.39,75.64,64.75,77.9,59.58,68.4,81.85,71.03,92.06,78.15,115.46,111.68,102.67,80.54,83.18,83.18,119.67,121.93,137.79,135.71,135.71,105.43,77.67,67.14,119.67,105.43,122.77,224.4,190.16,122.77,178.24,178.68,126.84,115.46,142.47,142.47,161.35,156.52,209.59,55.06,55.41,94.02,74.03,39.51,100.28,246.65,246.05,246.05,263.38,246.65,228.6,178.68,122.14,71.85,69.58,80.83,72.46,212.33,122.14,304.81,318.38,341.44,326.1,318.38,335.93,281.66,299.13,243.84,299.13,258.82,270.28,326.1,295.34,282.08,232.85,326.1,295.34,281.66,281.6,293.11,298.66,303.69,201.66,276.61,219.5,211.79,211.79,281.7,281.7,241.7,255.82,220.15,220.15,213.66
1999,10,44.69,41.23,34.8,34.8,65.12,64.73,17.96,14.09,15.36,30.52,30.52,29.35,28.34,20.07,14.35,19.87,11.23,16.34,17.92,15.61,15.57,21.23,20.12,17.05,11.88,16.72,35.82,35.82,55.74,49.09,55.95,58.58,104.01,162.76,1.45,20.57,9.36,17.65,12.46,6.23,30.74,36.2,7.76,20.12,14.26,8.27,0,11.86,0,23.71,67.16,74.79,35.78,54.23,26.07,76.27,27.62,39.77,20.96,21.5,57.8,37.45,56.1,53.51,66.86,26.07,82.26,56.08,61.76,78.57,87.03,125.76,162.76,147.36,65.2,83.45,83.56,191.54,162.98,151.3,155.89,59.48,34.38,56.08,181.78,128.61,61.82,76.5,108.15,81.62,65.37,49.2,103.95,173.74,145.4,218.01,27.7,72.87,89.3,29.56,53.16,53.16,117.15,82.44,61.88,32.03,27.6,34.79,71.63,89.67,121.37,97.39,85.56,117.12,118.89,62.87,27.6,102.33,65.53,89.66,61.69,102.33,71.22,61.69,45.7,66.49,27.63,43.51,152.73,111.72,102.4,129.7,114.77,74.23,86.82,74.23,34,55.92,76.27,62.81,65.37,59.24,70.88,71.08,114.77,43.51,149.89,158.89,157.11,127.49,169.73,169.73,181.55,140.64,226.83,189.84,189.84,219.44,136.48,132.15,181.55,219.44,177.04,178.77,167.05,177.04,171.06,196.2,168.19,149.89,148.66,148.66,211.19,202.29,181.41,27.42,29.32,26.38,50.81,16.07,30.44,193.85,209.38,209.38,218,193.85,187.85,196.2,89.51,57.17,60.71,66.86,77.4,192.79,89.51,172.79,212.06,327.98,236.04,212.06,299.07,257.04,269.55,156.96,269.55,204.74,259.46,236.04,282.01,261.54,155.91,236.04,282.01,257.04,324.79,303.69,313.85,322.16,202.01,277.19,251.78,207.78,207.78,297.89,297.89,231.3,293.54,250.67,250.67,215.99
1999,11,5.68,7.22,7.5,7.5,6.56,9.83,5.13,8.78,6.58,0,0,4.74,6.4,4.04,2.42,4.24,11.08,8.61,7.92,9.34,7.32,6.62,8.2,5.5,2.26,1.52,3.58,3.58,8.35,8.23,7.99,2.42,6.46,8.85,4.47,7.13,6.24,7.84,8.22,6.64,11.1,9.12,7.88,8.2,7.58,8.16,0,10.64,0,8.63,6.22,6.23,10.26,7.6,13.67,11.13,8.86,9.83,7.39,8.79,12.6,11.78,12.38,8.99,9.03,13.67,9.68,17.38,18.14,11,9.5,1.47,8.85,6.98,10.89,14.33,11.68,5.22,1.07,0,7.29,11.01,10.06,17.38,8.24,10.16,7.65,7.36,8.64,9.68,7.94,8.79,11.07,10.56,10.05,9.47,6.98,10.98,7.98,7.82,7.8,7.8,10,10.08,6.55,7.56,6.57,5.26,8.57,9.8,9.86,9.88,9.44,7.12,7.65,2.07,6.57,7.2,6.95,9.82,4.84,7.2,7.28,4.84,6.13,6.42,4.88,4.86,11.05,7.39,10.66,11.31,10.35,13.01,9,13.01,7.86,11.87,11.13,8.69,10.67,6.43,9.44,8.12,10.35,4.86,11.2,8.06,6.09,6.96,3.4,3.4,4.84,13.51,11.62,12.27,12.27,7.01,7.16,6.48,4.84,7.01,11.81,14.49,12.07,11.81,24.12,24.84,17.76,11.2,15.45,15.45,21.86,22.26,40.2,8.46,6.23,7.02,6.37,7.34,9.96,44.52,43.16,43.16,34.86,44.52,10.74,24.84,10.36,11.63,14.32,9.03,9.39,12.12,10.36,15.15,17.52,23.54,19.75,17.52,19.63,20.69,18.76,26.38,18.76,22.1,21.11,19.75,19.51,25.16,38.45,19.75,19.51,20.69,23.15,21.83,24.23,25.3,8.09,17.98,13.39,11.71,11.71,23.11,23.11,11.51,16.26,9.22,9.22,11.26
1999,12,0,0,0.2,0.2,1.84,16.39,0.2,2.49,4.25,0.51,0.51,0.22,2.14,4.36,3.3,5.96,9.06,14.93,9.67,7.61,5.09,3.16,10.5,5.61,1.56,0.43,0.66,0.66,7.63,7.37,2.13,0,0,0,0,4.29,0,0,0,0,5.35,6.25,8.34,10.5,8.4,8.88,0,20.77,0,0,0,2.46,0,0,1.26,0.66,5.87,6.96,7.02,7.39,9.22,5.01,0,3.12,5.69,1.26,5.86,22,18.26,8.35,0.48,0,0,0.24,7.48,3.33,2.35,0,0,0,0,2.42,7.54,22,0,0.88,8.93,2.43,8.73,13.33,11.41,8.94,11.27,12.39,6.53,11.01,7.31,7.35,7.22,6.64,7.48,7.48,10.58,7.88,6.74,8.44,8.31,8.46,7.39,8.97,9.53,8.96,9.91,8.92,12.42,8,8.31,7.56,5.27,2.75,2.02,7.56,10.97,2.02,0,0.21,0,3.18,6.66,7.06,6.78,5.34,6.13,0.42,4.64,0.42,1.53,1.33,0.66,1.11,0.22,0,2.57,2.62,6.13,3.18,18.93,20.73,17.34,12.35,13.95,13.95,20.08,10.19,21.15,12.28,12.28,10.27,4.97,7.34,20.08,10.27,12.11,2.49,4.57,12.11,8.77,27.37,18.79,18.93,23.19,23.19,27.85,19.51,9.46,7.01,0,6.42,1.52,6.96,7.56,15.85,27.04,27.04,18.57,15.85,0,27.37,7.72,6.67,0.2,5.69,6.36,2.72,7.72,3.66,4.55,5.33,3.44,4.55,6.58,6.02,1.89,5.54,1.89,1.15,8.06,3.44,9.68,8.42,2.31,3.44,9.68,6.02,9.44,13.58,14.38,10.59,7.67,13.44,8.93,8.65,8.65,13.33,13.33,23.96,10.18,18.24,18.24,8.38
2000,1,0.23,0,0,0,3.06,10.1,3.47,3.44,3.79,0,0,0,2.58,1.68,0,4.05,2.61,8.15,2.54,2.73,0.21,0,7.48,5.92,0.74,3.87,4.61,4.61,10.82,12.12,3.28,0,0,0,5.88,14.83,6.39,3.48,4.6,8.2,9.62,8.69,18.6,7.48,10.5,15.26,0,18.54,0,8.83,6.73,0.62,7.33,6.07,6.59,5.58,13.62,9.86,18.32,17.58,13.93,10.37,6.16,9.35,7.69,6.59,2.28,8.69,3.3,0,0,0,0,0,0,0.24,0.22,0,0,0,0,0,1.04,8.69,0,0,0,0,0,1.12,6.98,5.39,6.38,3.1,0,0,6.03,10.52,7.46,6.44,1.82,1.82,9.7,12.03,7.59,4.33,6.4,6.7,8.35,8.02,12.02,15.1,13.08,8.45,8.03,6.83,6.4,7.53,7.87,8.91,7.79,7.53,6.86,7.79,6.99,6.62,6.44,6.36,9.43,8.78,9.4,7.58,8.48,6.04,6.55,6.04,2.14,2.22,5.58,2.42,0.64,0,2.46,8.98,8.48,6.36,7.32,6.44,6.42,6.58,6.6,6.6,8.22,3.66,7.43,4.61,4.61,5.24,1.12,5.84,8.22,5.24,4.1,0.68,1.96,4.1,1.7,12.21,7.46,7.32,5.95,5.95,7.97,1.54,0.62,7.91,7.3,4.1,5,6.7,3.51,8.6,16.81,16.81,9.84,8.6,0,12.21,10.74,11.15,6.24,7.69,10.14,0.42,10.74,0,0,0,0,0,0,1.04,0,1.48,0,0,1.68,0,4.14,1.06,1.72,0,4.14,1.04,0.22,2.18,3.4,1.72,6.5,1.64,1.89,5.26,5.26,0.2,0.2,3.8,0,6.47,6.47,5.8
2000,2,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0.22,0,2.32,1.31,0.41,0,0,0,0,0.22,5.48,0,1.48,8.86,8.86,10.56,9.93,8.32,0.19,1.37,0,0,2.52,0.42,0,7.79,1.62,6.84,0,7,0.22,3.18,7.82,0,6.2,0,6.05,0.4,8.94,5.89,0,0,5.46,4.24,8.95,7.84,7.77,9.4,6.54,0,4.94,6.58,0,0.86,10.91,8.58,0,0,0,0,0.17,0.2,0.71,1.48,0,0.13,0,5.68,0,3.04,10.91,0.18,5.89,5.64,0,1.1,5.7,8.58,9.07,9.2,8.32,3.92,6.82,8.02,9.8,8.02,7.68,7.38,7.38,8.68,10.26,7,8.88,9.05,9.43,9.31,8.77,10.45,9.5,9.68,10.05,9.43,9.81,9.05,7.72,8.56,9.51,8.96,7.72,8.41,8.96,7.96,7.64,8.6,7.4,8.75,9.01,8.92,6.92,8.19,6.52,6.94,6.52,4.87,6.13,5.46,6.43,6.69,6.02,5.61,8.91,8.19,7.4,9.45,9.45,9.06,8.57,8.25,8.25,10.51,5.31,6.93,5.47,5.47,6.1,1.84,7.28,10.51,6.1,8.52,5.72,8.92,8.52,6.9,14.87,9.81,9.45,7.5,7.5,8.99,3.99,8.13,2.14,7.76,6.88,7.32,4.46,2.24,11.09,17.52,17.52,10.6,11.09,1.31,14.87,11.6,10.7,0,6.58,8.68,2.46,11.6,0,0,0,0,0,0.2,0,0,0.38,0,0,7.1,0,2.9,6.24,5.26,0,2.9,0,2.32,5.2,7.3,2.86,6.42,3.32,6.13,7.01,7.01,0.43,0.43,2.69,0.83,5.18,5.18,6.06
2000,3,0,5.37,1.88,1.88,0,6.87,9.18,13.18,9.67,7.52,7.52,5.33,3.74,8.56,7.74,7.84,14.99,26.7,19.48,15.89,10.73,13.49,12.73,5.23,6.7,10.03,12.63,12.63,15.35,12.87,15.66,0,0,0,0,11.54,6.15,7.48,10.49,4.56,9.55,9.26,8.21,12.73,8.61,7.9,0,8.95,0,7.26,12.71,18.75,11.55,15.39,11.53,25.08,5.66,7.69,12.45,12.87,13.47,9.9,16.88,11.56,12.24,11.53,2.99,21.6,17.22,4.19,0.9,0,0,2.39,2.81,5.51,3.54,0.03,0,0,0.2,1.44,4.66,21.6,0.22,4.79,11.39,1.49,5.5,16.04,18.31,15.63,13.94,12.67,7.46,12.09,16.37,17.33,23.2,15.87,22.14,22.14,27.45,15.59,24.7,19.12,20.13,24.26,21.3,23.61,26.45,19.18,16.49,16.56,20.06,25.94,20.13,19.13,25.57,18.75,15.28,19.13,19.32,15.28,17.19,22.34,21.93,21.58,25.23,20.46,15.79,21.97,27.93,28.34,27.85,28.34,20.97,26.5,25.08,24.24,24.33,22.07,28.27,23.89,27.93,21.58,16.61,16.18,16.84,17.34,16.28,16.28,20.6,9.19,14.8,11.34,11.34,13.12,9.8,14.71,20.6,13.12,13.52,7.47,6.12,13.52,10.18,21.18,15.87,16.61,12.39,12.39,11.69,6.12,13.26,12.42,12.4,14.7,18.61,8.14,15.81,19.15,23.99,23.99,13.49,19.15,0,21.18,14.28,13.11,15.08,12.24,13.64,4.48,14.28,9.29,9.41,6.91,7.72,9.41,9.98,8.27,8.93,10.35,8.93,9.53,8.94,7.72,10.74,11.75,12.72,7.72,10.74,8.27,7.64,8.14,10.11,7.93,16.37,11.92,11.25,12.56,12.56,10.68,10.68,14.61,8.7,17.65,17.65,14.09
2000,4,49.82,71.22,55.93,55.93,49.83,57.44,85.88,100.73,59.67,69.38,69.38,87.43,57.7,27.69,38.86,18.79,130.15,123.18,109.58,122.1,59.36,63.63,61.55,47.97,33.13,35.44,46.94,46.94,68.1,68.04,59.63,28.55,57.58,52.87,26.81,52.86,29.35,25.04,33.08,36.15,37.29,42.28,34.63,61.55,40.25,38.54,0,61.4,0,30.25,52.78,56.29,45.5,49.46,39.53,69.14,49.49,48.9,38.25,43.05,70.9,52.29,74.56,60.11,76.8,39.53,51.41,83.35,73.52,52.8,47.91,28.22,52.87,69.23,43.75,40.18,47.29,53.35,18.39,22.48,61.28,31.53,51.18,83.35,58.3,76.93,71.72,28.7,63.74,108.2,105.36,78.15,126.87,113.93,66.1,86.11,96.25,74.68,71.68,85.43,76.85,76.85,99.81,82.77,72.96,63.84,83.7,84.98,78.99,86.25,99.61,98.95,99.46,92.74,95.76,83.98,83.7,124.95,106.26,68.24,56.37,124.95,121.59,56.37,74.52,76.58,73.75,66.22,82.44,80.86,85.51,91.96,84.46,84.27,78.84,84.27,71.03,84.86,69.14,66.17,64.29,43.89,79.77,78.49,84.46,66.22,105.3,146.14,148.24,137.51,137.76,137.76,162.69,72.07,108.43,75.68,75.68,99.63,84.42,117.83,162.69,99.63,96.59,84.42,24.09,96.59,120.74,130.64,88.4,105.3,91.17,91.17,98.92,77.65,116.53,48.36,60.12,91.93,52.59,40.97,48.3,118.37,153.75,153.75,83.86,118.37,80.47,130.64,89.21,67.93,69.77,76.8,77.97,52.74,89.21,110.88,114.94,136.9,124.53,114.94,135.97,138.66,124.09,103,124.09,110.45,145.61,124.53,133.18,128.58,95.1,124.53,133.18,138.66,107.66,80.5,107.89,91.67,95.44,122.79,91.18,97.25,97.25,123.4,123.4,117.51,97.78,111.08,111.08,92.78
2000,5,30.81,30.93,34.32,34.32,29.76,36.05,27.29,34.54,45.65,24.26,24.26,31.95,42.89,50.52,48.47,43.32,36.64,38.55,41.04,41.24,43.99,40.46,45.61,18.69,22.41,18.54,19.44,19.44,65.1,41.6,35.79,42.96,52.48,113.17,6,10.05,4.06,0.79,5.37,11.81,50.02,41.89,24.14,45.61,28.6,24.82,0,27.46,0,16.38,33.07,43.87,32.88,36.74,46.4,49.69,34.16,49.06,26.99,36.04,59.67,43.37,41.48,49.06,78.74,46.4,47.35,60.04,58.33,57.84,64.75,91.59,113.17,63.37,55.23,40.77,51.74,118.3,110.43,130.34,106.81,30.78,27.28,60.04,99.71,80.67,34.1,26.83,37,39.57,33.21,34.11,34.53,36.61,46.14,35.12,30.31,57.13,41.24,28.27,39.34,39.34,54.33,79.75,30.5,41.32,48.81,63.21,69.13,65.84,95.3,91.21,91.1,91.58,98.18,79.41,48.81,48.89,67.72,61.02,55.73,48.89,53.11,55.73,54.69,42.33,38.22,52.92,80.58,85.52,96.87,85.25,69.22,53.05,58.71,53.05,40.61,39.31,49.69,39,39.78,42.15,48.71,65.12,69.22,52.92,48.94,43.03,36.34,39.08,38.01,38.01,47.69,59.24,49.99,51.53,51.53,53.68,65.35,37.06,47.69,53.68,45.87,101.86,56.73,45.87,74.23,100.87,60.57,48.94,53.5,53.5,73.21,91.15,97.62,26.23,33.02,29.4,33.04,23.95,30.76,123.24,150.23,150.23,192.62,123.24,133.76,100.87,94.8,72.57,42.51,78.74,83.59,55.21,94.8,198.02,216.81,254.26,278.73,216.81,258.87,296.53,248.82,209.24,248.82,227.77,282.77,278.73,253.42,281.58,213.48,278.73,253.42,296.53,247.19,214.54,284.48,246.62,148.49,244.16,193.79,180.24,180.24,243.05,243.05,247.38,222.37,211.64,211.64,168.77
2000,6,98.49,89.23,65.28,65.28,166.22,151.9,47.94,38.1,49.74,57.19,57.19,56.94,77.86,81.23,64.35,62.57,28.75,21.51,20.52,30.32,31.25,21.09,8.56,31.04,23.78,12.61,19.88,19.88,8.35,7.41,19.72,147.53,224.46,274.25,0.63,0,0.3,1.32,1.29,2.28,5.25,3.69,0.24,8.56,11.81,1.82,0,3.97,0,4.78,11.83,19.56,8.68,10.95,7.68,19.33,0.76,6.98,0,0.75,5.78,6.44,11.89,8.09,15.31,7.68,194.76,124.63,127.41,161.18,202.46,234.1,274.25,209.19,118.84,167.77,206.01,232.71,243.94,191.17,224.79,113.41,70.67,124.63,264.04,233.54,101.29,124.06,142.94,99.49,59.32,38.69,52.81,72.56,164.71,88.82,47.27,9.23,18.46,38.16,25.99,25.99,24.12,11.97,26.22,31.57,43.58,35.96,18.59,22.72,17.96,18.45,23.47,26.73,21.14,38.39,43.58,55.36,46.23,30.47,22.8,55.36,50.49,22.8,48.45,63.07,56.29,49.73,30.35,25.36,23.62,31.2,33.71,22.72,35.86,22.72,46.19,32.49,19.33,53.75,30.51,57.34,33.57,36.06,33.71,49.73,122.79,103.25,83.03,61.37,90.16,90.16,126.6,144.66,143.34,158.54,158.54,153.65,125.55,86.87,126.6,153.65,94.09,227.14,196.07,94.09,187.44,198.65,145.18,122.79,140.57,140.57,174.01,171.51,233.35,37.47,25.23,41.55,23.48,37.19,59.33,241.74,246.89,246.89,276.89,241.74,237.43,198.65,23.55,12.92,15.37,15.31,14.44,180.09,23.55,321.16,340.3,406.32,404.38,340.3,388.57,364.54,364.19,302.46,364.19,339.56,309.59,404.38,328.26,325.82,281.68,404.38,328.26,364.54,290.66,277.46,277.01,298.53,255.77,425.2,324.17,313.43,313.43,410.21,410.21,348.18,356.9,282.01,282.01,290.82
2000,7,284.08,305.88,284.74,284.74,317.35,291.85,222.22,198.43,210.77,254.43,254.43,260.99,243.65,218.7,213.63,208.51,160.49,135.06,155.95,178.16,186.18,168.34,116.49,204.37,149.9,141.34,221.64,221.64,187.2,185.3,286.84,213.57,342.53,402.7,45.56,43.76,21.16,37.65,35.31,66.14,149.24,135,62.79,116.49,97.93,86.01,0,36.84,0,22.92,96.15,104.29,100.22,129.12,152.47,219.72,89.13,145.18,82.04,109.53,158.63,144.33,179.51,151.21,214.36,152.47,316.86,293.88,307.72,295.97,300.96,293.57,402.7,293.58,271.8,372.16,318.31,285.27,251.43,243.39,313.81,349.44,263.9,293.88,354.91,309.75,365.81,414.74,451.06,412.88,323.43,312.19,334.36,334.4,396.05,330.71,250.11,203.07,264.04,275.96,362.03,362.03,306.02,236.4,288.28,355.67,395.38,469.69,356.61,338.24,331.49,296.46,315.49,401.24,398.44,513.12,395.38,368.14,385.64,360.03,434.04,368.14,378.78,434.04,377.69,359.62,337.19,361.48,394.32,401.75,271.08,300.66,398.49,270.18,378.35,270.18,310.15,245.55,219.72,275.66,196.26,250.94,342.91,366.24,398.49,361.48,346.72,366.65,357.21,343.27,362.45,362.45,400.7,288.41,334.73,308.9,308.9,337.39,338.79,356.88,400.7,337.39,304.5,359.42,393.53,304.5,313.5,315.81,306.41,346.72,295.84,295.84,266.13,222.05,325.34,224.62,296.34,259.69,297.84,206.44,239.43,333.27,327.94,327.94,334.22,333.27,311.43,315.81,302.1,230.09,209.47,214.36,216.19,394.53,302.1,263.15,261.31,289.88,276.98,261.31,261.8,251.3,244.41,236.74,244.41,243.83,223.29,276.98,282.84,270.77,208.27,276.98,282.84,251.3,207.14,242.49,277.2,223.38,247.9,284.65,262.11,245.78,245.78,277.68,277.68,280.35,239.3,294.11,294.11,255.31
